159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162
245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248
331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334
417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420
159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162
245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248
331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334,331,332,333,334
417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420,417,418,419,420
159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162,159,160,161,162
245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248,245,246,247,248
